Date,Open,High,Low,Close,Adj Close,Volume
2018-11-13,1277.449951,1295.599976,1277.449951,1284.900024,1240.287720,1632176
2018-11-14,1312.000000,1337.949951,1302.000000,1320.550049,1274.700073,1631802
2018-11-15,1320.000000,1331.849976,1313.400024,1318.300049,1272.528198,1065640
2018-11-16,1320.000000,1329.800049,1313.199951,1321.300049,1275.424194,1113304
2018-11-19,1329.000000,1329.849976,1305.000000,1312.150024,1266.591675,784645
2018-11-20,1317.000000,1331.050049,1304.699951,1306.849976,1261.475708,867729
2018-11-21,1329.000000,1342.500000,1313.750000,1324.199951,1278.223145,1374789
2018-11-22,1330.000000,1330.699951,1308.750000,1314.400024,1268.763916,691593
2018-11-26,1329.949951,1357.550049,1323.599976,1349.500000,1302.644775,2149117
2018-11-27,1346.800049,1346.800049,1326.050049,1339.599976,1293.088745,1130756
2018-11-28,1352.900024,1354.550049,1319.150024,1324.250000,1278.271729,1205630
2018-11-29,1336.000000,1355.000000,1330.699951,1350.300049,1303.417114,3556169
2018-11-30,1352.800049,1361.750000,1342.150024,1345.949951,1299.218262,1030541
2018-12-03,1345.000000,1359.000000,1335.050049,1338.699951,1292.219849,710748
2018-12-04,1336.550049,1354.699951,1326.449951,1329.449951,1283.290894,830261
2018-12-05,1328.500000,1343.000000,1323.599976,1329.500000,1283.339355,864628
2018-12-06,1324.000000,1324.949951,1286.599976,1295.099976,1250.133667,896350
2018-12-07,1306.500000,1324.000000,1298.400024,1318.650024,1272.865967,1037026
2018-12-10,1280.000000,1306.250000,1262.300049,1274.199951,1229.959595,1074399
2018-12-11,1268.000000,1336.449951,1252.150024,1323.599976,1277.644287,1746513
2018-12-12,1323.000000,1337.199951,1311.849976,1330.900024,1284.690674,986580
2018-12-13,1338.449951,1343.199951,1316.000000,1320.199951,1274.362305,1175211
2018-12-14,1332.800049,1351.000000,1320.000000,1340.949951,1294.391602,1869410
2018-12-17,1340.000000,1344.949951,1330.000000,1335.849976,1289.468872,665295
2018-12-18,1338.449951,1361.000000,1327.550049,1355.699951,1308.629517,1581385
2018-12-19,1370.000000,1406.800049,1370.000000,1400.250000,1351.632690,3334213
2018-12-20,1389.900024,1431.550049,1389.050049,1425.800049,1376.295654,2578234
2018-12-21,1433.900024,1433.900024,1382.300049,1388.199951,1340.001221,2098064
2018-12-24,1388.000000,1388.949951,1351.099976,1357.050049,1309.932739,1649577
2018-12-26,1367.949951,1374.900024,1347.400024,1363.000000,1315.676392,1790087
2018-12-27,1360.050049,1384.750000,1354.300049,1372.500000,1324.846069,2174090
2018-12-28,1383.000000,1383.000000,1359.000000,1366.000000,1318.572144,1705033
2018-12-31,1375.000000,1378.000000,1367.300049,1373.050049,1325.377441,698593
2019-01-01,1373.199951,1379.699951,1358.599976,1371.550049,1323.929443,664707
2019-01-02,1367.000000,1386.849976,1361.599976,1383.300049,1335.271484,1233780
2019-01-03,1381.800049,1393.849976,1378.000000,1388.300049,1340.097900,1636293
2019-01-04,1388.000000,1401.400024,1381.400024,1385.849976,1337.732788,1202397
2019-01-07,1386.000000,1405.400024,1383.750000,1396.000000,1347.530396,1074373
2019-01-08,1401.000000,1412.699951,1395.500000,1401.250000,1352.598022,1232440
2019-01-09,1402.500000,1414.000000,1397.150024,1402.000000,1353.321899,973687
2019-01-10,1390.000000,1400.000000,1388.650024,1396.349976,1347.868286,1004783
2019-01-11,1399.750000,1406.199951,1392.400024,1403.650024,1354.915039,473391
2019-01-14,1404.000000,1410.599976,1385.449951,1388.599976,1340.387207,1360800
2019-01-15,1388.599976,1414.449951,1388.599976,1405.949951,1357.134766,1355920
2019-01-16,1410.000000,1412.949951,1387.699951,1389.750000,1341.497192,1189597
2019-01-17,1390.000000,1398.500000,1383.800049,1389.599976,1341.352783,853829
2019-01-18,1391.000000,1404.750000,1383.000000,1400.449951,1351.825928,1092189
2019-01-21,1395.199951,1424.800049,1395.199951,1422.099976,1372.724121,2513582
2019-01-22,1423.900024,1432.050049,1375.250000,1406.949951,1358.099976,5483768
2019-01-23,1429.000000,1429.449951,1390.000000,1396.550049,1348.061401,2702265
2019-01-24,1400.000000,1413.500000,1396.500000,1401.849976,1353.177002,1562800
2019-01-25,1408.400024,1413.699951,1353.300049,1372.150024,1324.508667,1613548
2019-01-28,1375.000000,1391.000000,1366.849976,1379.500000,1331.603394,1590764
2019-01-29,1377.000000,1400.000000,1373.199951,1393.300049,1344.924072,1061762
2019-01-30,1394.000000,1416.800049,1372.099976,1390.400024,1342.124878,1313152
2019-01-31,1400.000000,1415.000000,1391.050049,1412.599976,1363.554199,1256050
2019-02-01,1412.400024,1469.650024,1408.199951,1457.199951,1406.605591,2077539
2019-02-04,1444.000000,1452.800049,1434.000000,1446.349976,1396.132324,735159
2019-02-05,1444.949951,1466.900024,1443.099976,1450.349976,1399.993286,786962
2019-02-06,1457.849976,1476.199951,1452.300049,1469.400024,1418.381958,1088914
2019-02-07,1467.050049,1476.800049,1457.000000,1472.449951,1421.326050,697412
2019-02-08,1468.000000,1480.000000,1445.000000,1448.800049,1398.497314,1018518
2019-02-11,1447.900024,1457.300049,1427.000000,1437.099976,1387.203491,728051
2019-02-12,1438.500000,1456.900024,1435.250000,1452.099976,1401.682739,947583
2019-02-14,1417.650024,1423.150024,1396.500000,1399.199951,1350.619385,915441
2019-02-15,1400.800049,1404.949951,1372.099976,1393.599976,1345.213623,1113223
2019-02-18,1401.699951,1401.699951,1345.000000,1380.050049,1332.134277,1460282
2019-02-19,1372.050049,1396.949951,1371.000000,1377.849976,1330.010742,697530
2019-02-20,1380.000000,1398.800049,1376.000000,1396.900024,1348.399536,843469
2019-02-21,1399.000000,1407.849976,1390.300049,1397.800049,1349.268066,677142
2019-02-22,1399.000000,1407.750000,1384.199951,1397.800049,1349.268066,801380
2019-02-25,1399.949951,1405.800049,1391.349976,1398.250000,1349.702515,711217
2019-02-26,1396.900024,1407.000000,1378.599976,1402.000000,1353.321899,1147218
2019-02-27,1404.000000,1430.849976,1395.000000,1405.699951,1356.893433,1462017
2019-02-28,1414.800049,1415.000000,1401.449951,1405.199951,1356.411133,1230935
2019-03-01,1409.000000,1417.949951,1388.099976,1392.349976,1344.006836,783876
2019-03-05,1393.500000,1409.750000,1382.699951,1403.849976,1355.107788,1214257
2019-03-06,1408.000000,1410.000000,1386.550049,1393.699951,1345.310181,720335
2019-03-07,1398.599976,1405.500000,1392.000000,1395.449951,1346.999512,746742
2019-03-08,1393.750000,1394.650024,1380.000000,1382.349976,1334.354370,524331
2019-03-11,1389.199951,1423.000000,1385.000000,1419.800049,1370.504272,1342007
2019-03-12,1422.000000,1445.349976,1421.199951,1428.099976,1378.515869,1333909
2019-03-13,1439.400024,1439.400024,1417.000000,1428.300049,1378.708984,708227
2019-03-14,1437.599976,1446.949951,1420.000000,1434.750000,1384.934692,1113700
2019-03-15,1434.000000,1457.000000,1428.650024,1432.550049,1382.811401,1667627
2019-03-18,1446.000000,1460.599976,1436.599976,1445.599976,1395.408203,1148000
2019-03-19,1442.000000,1459.849976,1440.000000,1453.900024,1403.420166,886660
2019-03-20,1462.000000,1466.000000,1448.500000,1456.150024,1405.592041,764625
2019-03-22,1459.000000,1479.900024,1452.599976,1471.250000,1420.167725,1380404
2019-03-25,1465.099976,1475.599976,1451.500000,1457.550049,1406.943481,848078
2019-03-26,1460.500000,1492.250000,1460.500000,1485.050049,1433.488647,1630147
2019-03-27,1494.000000,1496.949951,1463.500000,1472.050049,1420.940063,1387002
2019-03-28,1473.500000,1508.949951,1473.500000,1497.000000,1445.023560,1353947
2019-04-01,1496.750000,1504.000000,1490.000000,1492.750000,1440.921265,707570
2019-04-02,1493.000000,1523.449951,1484.550049,1519.300049,1466.549316,1326634
2019-04-03,1521.250000,1529.849976,1493.000000,1497.599976,1445.602783,1606692
2019-04-04,1504.800049,1525.000000,1503.000000,1519.000000,1466.260010,1409222
2019-04-05,1520.000000,1523.650024,1503.000000,1514.449951,1461.867676,1129222
2019-04-08,1514.000000,1514.000000,1486.000000,1496.349976,1444.396240,925518
2019-04-09,1464.699951,1474.900024,1437.199951,1444.849976,1394.684326,2642226
2019-04-10,1449.800049,1451.000000,1405.349976,1409.849976,1360.899292,2608319
2019-04-11,1409.699951,1431.949951,1408.000000,1423.150024,1373.737915,1494450
2019-04-12,1432.750000,1444.800049,1425.800049,1438.650024,1388.699585,1510649
2019-04-15,1447.949951,1451.449951,1427.000000,1431.550049,1381.846313,791389
2019-04-16,1442.750000,1464.900024,1440.250000,1459.000000,1408.342896,1463057
2019-04-18,1464.000000,1479.900024,1460.300049,1469.599976,1418.575195,1425676
2019-04-22,1459.949951,1459.949951,1435.000000,1443.349976,1393.236206,737603
2019-04-23,1449.000000,1454.900024,1425.900024,1431.000000,1381.315308,601653
2019-04-24,1436.000000,1459.400024,1431.000000,1450.050049,1399.703735,1154712
2019-04-25,1450.000000,1460.000000,1438.099976,1447.949951,1397.676636,1161847
2019-04-26,1450.000000,1459.349976,1436.000000,1448.750000,1398.448853,704193
2019-04-30,1456.000000,1477.000000,1455.300049,1463.150024,1412.348877,1525776
2019-05-02,1465.000000,1472.900024,1430.099976,1436.599976,1386.720825,774788
2019-05-03,1443.800049,1456.000000,1432.199951,1438.550049,1388.603271,1020007
2019-05-06,1434.949951,1448.599976,1408.550049,1412.800049,1363.747192,1161960
2019-05-07,1426.800049,1426.800049,1376.349976,1387.800049,1339.615234,2863939
2019-05-08,1382.000000,1395.000000,1362.599976,1385.699951,1337.588135,1414591
2019-05-09,1384.949951,1393.650024,1346.550049,1354.199951,1307.181641,2628463
2019-05-10,1314.099976,1350.000000,1314.099976,1341.050049,1294.488403,3476379
2019-05-13,1341.050049,1345.250000,1323.650024,1332.500000,1286.235352,862130
2019-05-14,1330.000000,1334.750000,1302.099976,1320.250000,1274.410522,2167873
2019-05-15,1326.000000,1329.000000,1301.699951,1305.949951,1260.606934,996276
2019-05-16,1312.000000,1314.000000,1295.849976,1304.400024,1259.110962,726485
2019-05-17,1305.000000,1330.750000,1301.000000,1320.000000,1274.169312,860934
2019-05-20,1340.000000,1378.400024,1335.000000,1373.949951,1326.245972,976630
2019-05-21,1384.000000,1384.000000,1352.699951,1357.750000,1310.608521,1166297
2019-05-22,1360.500000,1373.750000,1348.050049,1368.449951,1320.936890,840075
2019-05-23,1389.000000,1389.000000,1357.699951,1367.750000,1320.261108,1527569
2019-05-24,1392.000000,1400.449951,1376.150024,1384.500000,1336.429688,980933
2019-05-27,1386.900024,1390.699951,1362.699951,1366.849976,1319.392578,782730
2019-05-28,1369.949951,1388.849976,1360.000000,1364.349976,1316.979370,1562891
2019-05-29,1360.800049,1366.949951,1347.099976,1358.250000,1311.091187,582768
2019-05-30,1365.000000,1392.000000,1353.900024,1374.599976,1326.873413,1032259
2019-05-31,1381.000000,1428.000000,1381.000000,1407.300049,1358.438110,2559888
2019-06-03,1431.949951,1464.949951,1430.000000,1459.250000,1408.584473,2867897
2019-06-04,1455.000000,1455.000000,1417.050049,1421.500000,1372.145264,1493226
2019-06-06,1434.949951,1461.849976,1424.900024,1428.550049,1378.950317,1985857
2019-06-07,1429.000000,1439.849976,1413.050049,1418.349976,1369.104614,878470
2019-06-10,1429.000000,1442.000000,1418.500000,1422.599976,1373.206787,800967
2019-06-11,1428.000000,1433.349976,1409.500000,1425.500000,1376.006104,743047
2019-06-12,1429.949951,1439.900024,1421.000000,1425.449951,1375.957886,874293
2019-06-13,1429.000000,1438.900024,1422.199951,1429.449951,1387.264160,1572720
2019-06-14,1430.000000,1431.750000,1411.000000,1412.750000,1371.057007,546091
2019-06-17,1417.000000,1425.000000,1398.900024,1401.949951,1360.575684,962166
2019-06-18,1405.000000,1410.400024,1376.050049,1380.050049,1339.322144,1177437
2019-06-19,1382.000000,1396.400024,1372.000000,1381.150024,1340.389526,692212
2019-06-20,1365.550049,1404.900024,1360.699951,1392.050049,1350.967773,991210
2019-06-21,1379.949951,1394.650024,1372.000000,1383.000000,1342.184937,1242165
2019-06-24,1386.000000,1398.000000,1368.250000,1376.150024,1335.537109,757055
2019-06-25,1371.000000,1372.449951,1360.349976,1363.099976,1322.872314,1388994
2019-06-26,1360.000000,1369.550049,1352.000000,1359.949951,1319.815186,960174
2019-06-27,1361.099976,1369.650024,1358.150024,1361.400024,1321.222534,2113899
2019-06-28,1365.000000,1371.900024,1350.099976,1358.150024,1318.068359,1131371
2019-07-01,1368.000000,1374.500000,1351.050049,1353.849976,1313.895386,739182
2019-07-02,1356.000000,1360.000000,1340.699951,1345.750000,1306.034180,1171118
2019-07-03,1356.050049,1371.000000,1349.500000,1352.000000,1312.099976,1378288
2019-07-04,1356.000000,1366.349976,1351.150024,1359.699951,1319.572510,902077
2019-07-05,1363.900024,1373.449951,1351.449951,1358.699951,1318.601929,966162
2019-07-08,1358.000000,1358.400024,1332.699951,1340.250000,1300.696655,866416
2019-07-09,1344.900024,1344.900024,1291.250000,1321.000000,1282.014771,2037332
2019-07-10,1317.800049,1340.349976,1312.050049,1322.949951,1283.907104,1115080
2019-07-11,1317.000000,1337.000000,1311.050049,1332.449951,1293.126587,757323
2019-07-12,1332.449951,1369.550049,1325.449951,1361.949951,1321.756348,1050985
2019-07-15,1362.849976,1367.000000,1347.050049,1353.150024,1313.215942,666533
2019-07-16,1352.000000,1375.000000,1345.000000,1372.300049,1331.800903,782642
2019-07-17,1377.000000,1404.849976,1375.500000,1395.900024,1354.704224,1599926
2019-07-18,1395.000000,1395.349976,1377.199951,1384.949951,1344.077026,802222
2019-07-19,1390.099976,1399.400024,1365.000000,1369.099976,1328.694946,842552
2019-07-22,1367.800049,1410.000000,1359.050049,1404.199951,1362.759399,1279369
2019-07-23,1409.000000,1443.949951,1401.849976,1429.349976,1387.167114,2262423
2019-07-24,1430.500000,1493.500000,1395.150024,1483.400024,1439.621948,7400250
2019-07-25,1481.300049,1503.849976,1459.050049,1495.849976,1451.704346,4194809
2019-07-26,1488.099976,1530.800049,1485.599976,1526.449951,1481.401489,2420636
2019-07-29,1524.900024,1538.250000,1506.599976,1513.250000,1468.590942,1634196
2019-07-30,1511.099976,1527.000000,1502.699951,1508.750000,1464.223755,1436383
2019-07-31,1507.000000,1525.000000,1495.150024,1521.099976,1476.209351,1249734
2019-08-01,1515.000000,1531.449951,1493.650024,1504.699951,1460.293335,2263295
2019-08-02,1509.000000,1550.000000,1504.500000,1545.199951,1499.598022,3044783
2019-08-05,1533.199951,1551.000000,1521.699951,1525.400024,1480.382568,1443728
2019-08-06,1530.000000,1569.849976,1524.050049,1565.849976,1519.638794,2056715
2019-08-07,1563.300049,1575.000000,1551.900024,1559.199951,1513.184937,1583322
2019-08-08,1565.750000,1569.699951,1540.300049,1565.900024,1519.687134,1579565
2019-08-09,1569.199951,1581.900024,1561.000000,1575.500000,1529.004028,1154542
2019-08-13,1573.500000,1594.000000,1568.000000,1573.349976,1526.917236,1612748
2019-08-14,1574.500000,1575.500000,1552.500000,1569.699951,1523.375122,1113095
2019-08-16,1571.000000,1600.849976,1561.000000,1597.449951,1550.305908,1682359
2019-08-19,1599.000000,1609.550049,1582.199951,1586.449951,1539.630615,1322246
2019-08-20,1585.000000,1599.500000,1582.699951,1595.150024,1548.074219,1024331
2019-08-21,1585.250000,1595.000000,1578.550049,1589.150024,1542.250977,704009
2019-08-22,1585.199951,1593.900024,1566.300049,1570.199951,1523.860474,985590
2019-08-23,1569.900024,1583.349976,1555.650024,1580.400024,1533.759399,984637
2019-08-26,1590.000000,1600.000000,1577.150024,1597.550049,1550.403076,1153556
2019-08-27,1600.000000,1607.449951,1585.500000,1599.449951,1552.247070,1581449
2019-08-28,1599.199951,1606.750000,1590.599976,1603.150024,1555.838013,565676
2019-08-29,1602.849976,1619.900024,1589.000000,1615.250000,1567.580811,861692
2019-08-30,1616.000000,1622.500000,1595.099976,1616.199951,1568.502686,1181516
2019-09-03,1608.000000,1609.599976,1573.550049,1576.750000,1530.217041,1289263
2019-09-04,1579.000000,1582.599976,1527.800049,1535.150024,1489.844849,2381389
2019-09-05,1537.000000,1545.900024,1515.250000,1519.750000,1474.899292,1506173
2019-09-06,1524.000000,1539.449951,1519.750000,1532.400024,1487.176025,801338
2019-09-09,1530.550049,1545.000000,1524.199951,1540.599976,1495.133789,812836
2019-09-11,1545.000000,1565.000000,1542.650024,1561.449951,1515.368652,1541300
2019-09-12,1570.000000,1570.000000,1537.150024,1540.300049,1494.842896,753116
2019-09-13,1540.000000,1553.150024,1528.000000,1548.199951,1502.509399,547381
2019-09-16,1510.000000,1526.949951,1502.099976,1521.300049,1476.403320,1811073
2019-09-17,1527.400024,1543.300049,1518.599976,1530.900024,1485.720215,1353034
2019-09-18,1542.150024,1560.949951,1535.000000,1547.750000,1502.072876,1057300
2019-09-19,1553.900024,1563.500000,1545.000000,1553.900024,1508.041260,879908
2019-09-20,1559.000000,1725.250000,1542.099976,1671.000000,1621.685791,3962166
2019-09-23,1697.849976,1820.000000,1697.849976,1802.750000,1749.547363,4253004
2019-09-24,1802.800049,1802.949951,1752.000000,1765.900024,1713.785034,2028042
2019-09-25,1784.000000,1784.000000,1728.250000,1751.800049,1700.101074,1794074
2019-09-26,1761.800049,1780.000000,1751.900024,1770.949951,1718.685791,1674004
2019-09-27,1770.000000,1781.400024,1735.349976,1776.300049,1723.878052,1115289
2019-09-30,1768.000000,1770.000000,1737.050049,1762.150024,1710.145630,1041807
2019-10-01,1768.949951,1799.900024,1757.000000,1766.099976,1713.979004,1317945
2019-10-03,1765.000000,1768.250000,1732.199951,1748.949951,1697.334961,1010826
2019-10-04,1753.900024,1761.699951,1717.099976,1724.400024,1673.509766,1231811
2019-10-07,1724.949951,1742.949951,1717.849976,1725.150024,1674.237671,562559
2019-10-09,1725.699951,1778.000000,1725.699951,1773.449951,1721.111938,1777552
2019-10-10,1765.000000,1793.000000,1756.500000,1778.599976,1726.109863,1599166
2019-10-11,1787.599976,1801.800049,1764.050049,1790.250000,1737.416138,1442236
2019-10-14,1790.000000,1806.300049,1784.699951,1798.699951,1745.616821,881724
2019-10-15,1807.699951,1825.000000,1796.000000,1803.099976,1749.886841,1204392
2019-10-16,1808.500000,1814.000000,1756.550049,1765.699951,1713.590454,1403020
2019-10-17,1772.000000,1816.650024,1756.000000,1812.300049,1758.815430,1722055
2019-10-18,1815.000000,1824.449951,1786.699951,1816.750000,1763.134277,1682488
2019-10-22,1822.699951,1825.000000,1775.000000,1780.199951,1727.662842,2135313
2019-10-23,1762.400024,1800.000000,1762.000000,1767.400024,1715.240356,3369253
2019-10-24,1778.000000,1794.949951,1753.050049,1790.500000,1737.658936,1497854
