Date,Open,High,Low,Close,Adj Close,Volume
2018-11-13,3730.000000,3849.250000,3724.449951,3829.899902,3750.837646,213510
2018-11-14,3838.000000,3978.300049,3830.350098,3917.050049,3836.188721,449597
2018-11-15,3927.800049,3933.800049,3830.050049,3912.949951,3832.173340,233272
2018-11-16,3952.000000,3980.000000,3911.050049,3962.399902,3880.602051,220575
2018-11-19,3970.399902,4047.000000,3952.449951,4031.949951,3948.716797,448367
2018-11-20,4033.000000,4046.500000,3960.000000,3976.449951,3894.362549,183485
2018-11-21,3980.699951,4054.000000,3937.050049,4043.800049,3960.322021,310675
2018-11-22,4050.000000,4050.000000,3939.000000,3950.399902,3868.849854,235065
2018-11-26,3994.000000,4000.000000,3941.850098,3959.850098,3878.105225,274495
2018-11-27,3982.000000,4029.000000,3950.250000,4005.000000,3922.322998,290501
2018-11-28,4005.199951,4040.000000,3982.199951,4003.899902,3921.245850,293918
2018-11-29,4039.899902,4058.100098,4012.000000,4030.399902,3947.198730,495678
2018-11-30,4030.000000,4081.000000,3985.899902,3999.649902,3917.083252,637323
2018-12-03,4040.000000,4100.000000,4014.899902,4047.000000,3963.456055,356511
2018-12-04,4067.000000,4105.250000,4021.300049,4030.649902,3947.443359,228182
2018-12-05,4020.300049,4029.399902,3954.149902,3969.050049,3887.115234,175670
2018-12-06,3945.050049,3955.850098,3823.949951,3864.500000,3784.723633,271400
2018-12-07,3905.000000,3958.000000,3880.050049,3932.500000,3851.319824,188598
2018-12-10,3880.100098,3880.100098,3761.800049,3776.550049,3698.589355,291666
2018-12-11,3749.000000,3896.000000,3725.050049,3874.100098,3794.125244,324889
2018-12-12,3886.899902,3950.000000,3873.850098,3932.399902,3851.221680,183942
2018-12-13,3997.000000,3997.000000,3925.000000,3949.100098,3867.577393,213593
2018-12-14,4039.000000,4043.800049,3975.000000,4005.050049,3922.372070,312029
2018-12-17,4015.899902,4021.550049,3965.000000,4009.300049,3926.534668,130496
2018-12-18,3999.000000,4017.100098,3978.000000,4008.149902,3925.407959,196490
2018-12-19,4010.000000,4173.750000,4005.100098,4084.550049,4000.231201,990102
2018-12-20,4075.000000,4134.000000,4003.300049,4040.350098,3956.943604,541116
2018-12-21,4030.000000,4080.000000,3955.500000,3984.300049,3902.050537,390384
2018-12-24,3950.000000,4010.899902,3905.000000,3917.149902,3836.286621,322548
2018-12-26,3891.100098,4008.000000,3857.050049,3996.100098,3913.606934,224353
2018-12-27,4015.000000,4020.500000,3955.000000,3982.500000,3900.287598,255449
2018-12-28,3986.600098,4022.000000,3985.000000,4004.949951,3922.274170,196548
2018-12-31,4030.000000,4032.750000,3980.000000,3990.949951,3908.562988,157905
2019-01-01,4000.000000,4014.350098,3966.250000,4009.199951,3926.436523,92921
2019-01-02,4000.000000,4018.949951,3973.949951,4006.100098,3923.400635,143828
2019-01-03,4010.000000,4015.000000,3875.949951,3900.050049,3819.539795,223538
2019-01-04,3928.000000,3928.000000,3853.000000,3914.550049,3833.740234,220079
2019-01-07,3935.000000,3985.399902,3913.850098,3926.750000,3845.688477,220371
2019-01-08,3915.000000,3943.449951,3840.000000,3916.300049,3835.454102,271012
2019-01-09,3917.000000,3934.899902,3800.000000,3817.250000,3738.448975,248627
2019-01-10,3820.000000,3847.000000,3804.050049,3818.199951,3739.379395,138524
2019-01-11,3818.199951,3851.550049,3751.100098,3770.199951,3692.369873,248857
2019-01-14,3770.199951,3796.949951,3737.949951,3776.600098,3698.638184,198557
2019-01-15,3792.000000,3845.000000,3771.050049,3827.649902,3748.634277,298881
2019-01-16,3843.000000,3908.000000,3835.199951,3887.000000,3806.759033,201711
2019-01-17,3892.000000,3914.750000,3810.000000,3846.449951,3767.046143,235993
2019-01-18,3859.000000,3859.000000,3771.600098,3819.949951,3741.093262,237908
2019-01-21,3810.000000,3867.500000,3790.000000,3849.550049,3770.082275,279969
2019-01-22,3850.000000,3887.000000,3800.899902,3860.500000,3780.806152,220491
2019-01-23,3862.000000,3886.050049,3840.750000,3850.649902,3771.159424,171340
2019-01-24,3856.000000,3878.550049,3770.050049,3790.699951,3712.446777,808713
2019-01-25,3800.000000,3800.000000,3480.050049,3510.800049,3438.325195,1593195
2019-01-28,3510.000000,3510.000000,3332.449951,3374.449951,3304.789795,1260559
2019-01-29,3375.000000,3509.899902,3370.000000,3409.649902,3339.262939,754743
2019-01-30,3420.000000,3467.300049,3365.000000,3442.199951,3371.141357,303793
2019-01-31,3454.000000,3540.000000,3432.100098,3519.350098,3446.698730,621043
2019-02-01,3530.000000,3538.550049,3446.000000,3483.649902,3411.735352,745604
2019-02-04,3480.050049,3496.899902,3402.000000,3447.500000,3376.331543,320227
2019-02-05,3447.500000,3472.000000,3410.000000,3461.750000,3390.287598,286515
2019-02-06,3484.899902,3534.899902,3441.000000,3510.350098,3437.884521,341588
2019-02-07,3509.699951,3606.850098,3497.500000,3570.550049,3496.841553,367134
2019-02-08,3535.000000,3587.949951,3515.250000,3557.800049,3484.354736,287105
2019-02-11,3565.600098,3565.600098,3440.100098,3449.399902,3378.192383,206491
2019-02-12,3440.000000,3498.300049,3415.050049,3452.350098,3381.081787,266527
2019-02-14,3454.000000,3503.750000,3426.649902,3494.899902,3422.753174,156493
2019-02-15,3489.899902,3489.899902,3367.050049,3439.449951,3368.447510,276417
2019-02-18,3452.000000,3459.000000,3380.000000,3429.250000,3358.458496,270262
2019-02-19,3410.149902,3504.949951,3410.149902,3467.600098,3396.016846,213945
2019-02-20,3474.100098,3597.000000,3471.100098,3573.350098,3499.583984,243815
2019-02-21,3583.000000,3654.000000,3560.000000,3631.250000,3556.288818,394248
2019-02-22,3631.000000,3664.500000,3604.850098,3625.699951,3550.853271,216855
2019-02-25,3620.000000,3724.449951,3617.000000,3716.600098,3639.876709,445514
2019-02-26,3690.000000,3816.000000,3676.050049,3788.550049,3710.341309,700811
2019-02-27,3810.000000,3905.000000,3801.699951,3889.100098,3808.815674,681050
2019-02-28,3915.000000,3915.000000,3790.000000,3826.500000,3747.508057,718074
2019-03-01,3839.899902,3899.500000,3826.550049,3878.350098,3798.287354,270365
2019-03-05,3893.899902,3978.699951,3870.050049,3962.199951,3880.406494,367903
2019-03-06,3963.000000,4020.000000,3935.800049,3978.649902,3896.517090,349217
2019-03-07,3978.800049,3987.800049,3900.350098,3912.800049,3832.026611,382836
2019-03-08,3924.800049,3986.149902,3885.500000,3972.000000,3890.004150,253766
2019-03-11,3975.500000,4057.500000,3955.649902,4049.149902,3965.561523,389964
2019-03-12,4063.899902,4147.950195,4050.500000,4095.750000,4011.199707,609648
2019-03-13,4099.000000,4140.000000,4011.050049,4025.649902,3942.546387,380923
2019-03-14,4036.899902,4061.149902,3932.000000,3964.149902,3882.316162,301915
2019-03-15,3990.000000,3990.000000,3905.000000,3916.100098,3835.258301,339118
2019-03-18,3949.000000,3979.000000,3918.050049,3970.199951,3888.241455,286827
2019-03-19,3970.199951,4012.000000,3960.050049,3978.000000,3895.880615,370780
2019-03-20,4004.699951,4009.750000,3910.899902,3922.300049,3841.330322,295550
2019-03-22,3945.850098,3976.899902,3883.600098,3929.750000,3848.626709,399902
2019-03-25,3911.000000,3911.000000,3850.000000,3871.050049,3791.138428,265291
2019-03-26,3869.000000,3944.750000,3830.000000,3925.600098,3844.562256,336761
2019-03-27,3951.699951,3997.199951,3880.000000,3901.949951,3821.400391,443206
2019-03-28,3920.000000,3968.000000,3894.449951,3908.949951,3828.255615,544435
2019-04-01,4040.000000,4146.000000,4020.000000,4053.500000,3969.821777,740396
2019-04-02,4062.000000,4083.500000,3985.600098,4026.000000,3942.889648,413689
2019-04-03,4025.000000,4073.949951,3985.000000,4001.600098,3918.993408,253841
2019-04-04,4026.399902,4112.000000,4001.600098,4079.949951,3995.725830,713853
2019-04-05,4104.000000,4206.000000,4084.149902,4190.399902,4103.895996,738916
2019-04-08,4224.000000,4235.450195,4136.000000,4166.850098,4080.832275,789953
2019-04-09,4154.000000,4174.649902,4107.450195,4163.200195,4077.257813,262712
2019-04-10,4167.899902,4169.950195,4120.000000,4131.049805,4045.770752,231779
2019-04-11,4140.000000,4161.000000,4093.850098,4140.149902,4054.682861,447838
2019-04-12,4150.100098,4196.899902,4137.000000,4166.500000,4080.488770,397313
2019-04-15,4179.799805,4234.299805,4158.000000,4225.299805,4138.075684,295636
2019-04-16,4229.600098,4285.000000,4206.100098,4255.049805,4167.211426,269121
2019-04-18,4279.700195,4279.700195,4220.000000,4259.950195,4172.010254,210890
2019-04-22,4235.000000,4279.000000,4180.000000,4204.850098,4118.047852,182038
2019-04-23,4212.000000,4232.549805,4182.049805,4198.250000,4111.583984,316043
2019-04-24,4156.299805,4432.000000,4110.500000,4394.649902,4303.929199,1985862
2019-04-25,4450.500000,4686.600098,4448.500000,4619.000000,4523.647949,3326400
2019-04-26,4630.000000,4637.600098,4562.799805,4609.950195,4514.784668,1004982
2019-04-30,4607.000000,4649.049805,4554.350098,4616.799805,4521.493164,653730
2019-05-02,4615.000000,4634.000000,4574.100098,4616.299805,4521.003418,505389
2019-05-03,4620.500000,4628.000000,4552.000000,4566.000000,4471.742188,411034
2019-05-06,4500.049805,4560.000000,4485.549805,4518.549805,4425.270996,488749
2019-05-07,4536.100098,4558.850098,4515.049805,4531.250000,4437.709473,625025
2019-05-08,4530.000000,4550.000000,4488.000000,4507.649902,4414.596191,567034
2019-05-09,4494.000000,4523.950195,4455.299805,4478.399902,4385.949707,590574
2019-05-10,4508.700195,4508.700195,4422.600098,4434.250000,4342.711426,234079
2019-05-13,4425.000000,4425.000000,4320.000000,4338.450195,4248.889648,408316
2019-05-14,4326.000000,4460.000000,4289.049805,4424.299805,4332.966797,617724
2019-05-15,4447.700195,4447.700195,4324.149902,4342.350098,4252.708984,347949
2019-05-16,4345.000000,4525.000000,4322.000000,4512.799805,4419.640137,613573
2019-05-17,4500.000000,4508.899902,4435.000000,4492.799805,4400.052734,513496
2019-05-20,4560.250000,4807.649902,4558.100098,4774.200195,4675.644531,974132
2019-05-21,4789.000000,4789.000000,4618.049805,4639.750000,4543.969727,671297
2019-05-22,4662.700195,4673.649902,4592.000000,4647.350098,4551.412598,608316
2019-05-23,4700.000000,4884.000000,4652.299805,4683.950195,4587.257324,971606
2019-05-24,4719.000000,4817.799805,4660.200195,4800.100098,4701.009766,782474
2019-05-27,4800.000000,4904.950195,4752.049805,4841.049805,4741.114258,609904
2019-05-28,4848.500000,4865.000000,4752.700195,4772.950195,4674.420410,664517
2019-05-29,4774.000000,4774.000000,4703.000000,4719.850098,4622.416016,318406
2019-05-30,4719.000000,4771.000000,4707.049805,4758.899902,4660.660156,767519
2019-05-31,4768.000000,4777.000000,4660.000000,4760.100098,4661.835938,577772
2019-06-03,4780.000000,4792.700195,4730.049805,4762.299805,4663.989258,641635
2019-06-04,4762.299805,4782.000000,4675.149902,4692.000000,4595.141113,529891
2019-06-06,4692.500000,4698.850098,4534.000000,4571.200195,4476.834961,761710
2019-06-07,4559.000000,4649.000000,4541.049805,4572.850098,4478.450684,491364
2019-06-10,4584.700195,4620.100098,4561.100098,4597.850098,4502.934570,436601
2019-06-11,4628.000000,4628.000000,4576.299805,4584.750000,4490.104980,270476
2019-06-12,4575.000000,4596.000000,4536.000000,4569.100098,4474.778320,216496
2019-06-13,4565.000000,4579.450195,4543.100098,4570.200195,4475.855469,265302
2019-06-14,4559.000000,4574.899902,4480.000000,4501.750000,4408.818359,296894
2019-06-17,4518.000000,4518.000000,4433.500000,4455.299805,4363.327148,282285
2019-06-18,4437.250000,4536.000000,4437.049805,4511.450195,4418.318359,259249
2019-06-19,4537.700195,4560.000000,4432.899902,4485.000000,4392.414063,314850
2019-06-20,4499.000000,4589.850098,4425.000000,4576.049805,4481.584473,462920
2019-06-21,4576.000000,4646.899902,4556.000000,4595.149902,4500.290527,643439
2019-06-24,4555.500000,4640.299805,4543.450195,4574.799805,4480.360840,228331
2019-06-25,4570.000000,4627.000000,4537.000000,4596.049805,4501.170898,332939
2019-06-26,4585.200195,4634.000000,4581.049805,4597.399902,4502.494141,444326
2019-06-27,4605.000000,4656.899902,4575.000000,4599.149902,4504.207520,725123
2019-06-28,4610.000000,4624.950195,4531.000000,4555.850098,4461.801758,268574
2019-07-01,4569.799805,4575.000000,4490.000000,4526.649902,4433.204102,262438
2019-07-02,4540.000000,4554.649902,4492.299805,4544.100098,4450.294434,243150
2019-07-03,4549.950195,4579.950195,4540.200195,4561.149902,4466.991699,162479
2019-07-04,4567.799805,4664.000000,4567.750000,4645.350098,4549.454102,407225
2019-07-05,4645.350098,4707.000000,4498.149902,4522.049805,4428.699219,671481
2019-07-08,4524.000000,4524.000000,4344.350098,4392.350098,4301.676758,326512
2019-07-09,4392.000000,4544.850098,4351.600098,4498.700195,4405.831543,376199
2019-07-10,4476.000000,4529.000000,4431.649902,4480.700195,4399.448730,315481
2019-07-11,4492.100098,4558.000000,4470.850098,4539.100098,4456.790527,295305
2019-07-12,4543.799805,4618.899902,4520.100098,4565.850098,4483.055176,483370
2019-07-15,4576.000000,4605.000000,4532.299805,4597.000000,4513.640625,274936
2019-07-16,4590.100098,4615.000000,4568.750000,4600.899902,4517.469238,220077
2019-07-17,4600.899902,4622.549805,4590.899902,4608.950195,4525.374023,300052
2019-07-18,4612.299805,4621.000000,4575.000000,4601.750000,4518.304199,233821
2019-07-19,4655.000000,4710.000000,4490.149902,4522.950195,4440.933105,913097
2019-07-22,4523.100098,4600.850098,4450.149902,4584.100098,4500.974121,286422
2019-07-23,4584.100098,4619.899902,4521.500000,4539.450195,4457.134277,321238
2019-07-24,4549.000000,4553.450195,4430.049805,4442.850098,4362.285645,225538
2019-07-25,4460.000000,4534.000000,4442.850098,4460.100098,4379.222656,403568
2019-07-26,4477.000000,4527.000000,4425.049805,4500.549805,4418.938965,225799
2019-07-29,4499.000000,4529.000000,4347.500000,4368.950195,4289.726074,381801
2019-07-30,4351.000000,4407.000000,4301.000000,4317.549805,4239.257324,379920
2019-07-31,4296.899902,4362.049805,4211.000000,4346.899902,4268.075195,688261
2019-08-01,4296.350098,4334.700195,4180.000000,4231.700195,4154.964844,384975
2019-08-02,4212.899902,4373.899902,4183.350098,4299.049805,4221.092773,470125
2019-08-05,4281.299805,4316.649902,4185.500000,4246.200195,4169.201660,315872
2019-08-06,4208.100098,4369.000000,4205.000000,4357.000000,4277.992188,412597
2019-08-07,4348.899902,4423.299805,4321.200195,4341.649902,4262.920410,714639
2019-08-08,4374.850098,4404.000000,4127.899902,4233.149902,4156.387695,1442600
2019-08-09,4351.000000,4383.700195,4240.700195,4281.350098,4203.713867,1030872
2019-08-13,4284.799805,4285.299805,4160.549805,4181.149902,4105.331055,413182
2019-08-14,4195.000000,4300.000000,4195.000000,4225.899902,4149.269531,578309
2019-08-16,4226.000000,4244.350098,4198.000000,4208.000000,4131.694824,508138
2019-08-19,4225.000000,4269.000000,4142.399902,4158.149902,4082.748047,399066
2019-08-20,4176.000000,4177.399902,4023.000000,4033.050049,3959.916748,725830
2019-08-21,4036.000000,4074.050049,3898.000000,3921.399902,3850.291260,828459
2019-08-22,3903.750000,3943.300049,3817.100098,3838.149902,3768.550781,673651
2019-08-23,3838.000000,3899.399902,3791.100098,3861.800049,3791.772217,783702
2019-08-26,3920.000000,4060.000000,3831.000000,4038.399902,3965.169434,989976
2019-08-27,4118.000000,4242.950195,4066.100098,4135.700195,4060.705566,1555781
2019-08-28,4135.700195,4184.950195,4086.050049,4119.799805,4045.093262,547969
2019-08-29,4105.000000,4147.950195,4045.500000,4073.899902,4000.025879,478219
2019-08-30,4095.000000,4118.000000,4016.050049,4052.250000,3978.768555,580571
2019-09-03,3990.250000,4013.600098,3851.000000,3885.550049,3815.091309,673895
2019-09-04,3898.000000,3910.649902,3832.000000,3876.500000,3806.205566,551384
2019-09-05,3899.000000,3927.449951,3872.500000,3888.800049,3818.282471,381459
2019-09-06,3905.000000,3972.000000,3883.100098,3907.550049,3836.692139,497704
2019-09-09,3914.600098,3960.000000,3888.550049,3905.600098,3834.777832,478027
2019-09-11,3939.949951,3944.000000,3892.000000,3903.399902,3832.617676,690633
2019-09-12,3920.000000,4035.899902,3916.600098,4002.050049,3929.479004,844400
2019-09-13,4004.949951,4047.250000,3934.000000,4031.149902,3958.051025,628375
2019-09-16,4019.699951,4056.000000,3975.000000,3992.850098,3920.445801,424731
2019-09-17,3961.000000,3975.000000,3881.050049,3900.399902,3829.672119,708722
2019-09-18,3910.100098,3937.949951,3885.050049,3902.800049,3832.028809,285674
2019-09-19,3910.000000,3928.399902,3838.000000,3866.300049,3796.190430,277903
2019-09-20,3860.000000,4323.950195,3852.649902,4269.649902,4192.226074,1753403
2019-09-23,4360.000000,4447.850098,4319.899902,4391.100098,4311.474121,975156
2019-09-24,4400.000000,4410.000000,4295.100098,4318.000000,4239.699707,448502
2019-09-25,4301.049805,4340.000000,4254.700195,4277.850098,4200.277832,488035
2019-09-26,4285.000000,4420.000000,4285.000000,4395.600098,4315.892578,675169
2019-09-27,4335.100098,4419.649902,4335.100098,4395.149902,4315.450195,371737
