Date,Open,High,Low,Close,Adj Close,Volume
2022-11-10,1800.000000,1822.500000,1786.400024,1799.900024,1799.900024,306155
2022-11-11,1808.900024,1854.400024,1805.000000,1844.500000,1844.500000,680200
2022-11-14,1844.500000,1844.500000,1805.000000,1814.500000,1814.500000,178696
2022-11-15,1810.000000,1848.000000,1810.000000,1823.400024,1823.400024,301430
2022-11-16,1828.000000,1839.900024,1770.000000,1777.599976,1777.599976,322796
2022-11-17,1778.099976,1799.000000,1745.050049,1752.349976,1752.349976,320791
2022-11-18,1759.400024,1778.000000,1718.349976,1728.000000,1728.000000,714109
2022-11-21,1743.250000,1771.550049,1711.000000,1749.449951,1749.449951,898656
2022-11-22,1758.099976,1760.599976,1730.000000,1754.550049,1754.550049,674683
2022-11-23,1760.000000,1793.500000,1740.000000,1788.699951,1788.699951,798452
2022-11-24,1797.650024,1825.000000,1788.599976,1821.699951,1821.699951,667714
2022-11-25,1835.000000,1875.000000,1828.300049,1866.000000,1866.000000,1235484
2022-11-28,1867.500000,1873.250000,1855.500000,1867.250000,1867.250000,228561
2022-11-29,1870.000000,1888.000000,1846.099976,1857.800049,1857.800049,407676
2022-11-30,1856.949951,1867.000000,1838.000000,1849.400024,1849.400024,747075
2022-12-01,1851.599976,1907.550049,1851.599976,1898.050049,1898.050049,813562
2022-12-02,1907.300049,1914.750000,1872.150024,1899.000000,1899.000000,406070
2022-12-05,1908.000000,1919.750000,1889.550049,1912.199951,1912.199951,291592
2022-12-06,1912.199951,1925.449951,1896.750000,1917.199951,1917.199951,445950
2022-12-07,1920.000000,1920.349976,1863.750000,1868.800049,1868.800049,409915
2022-12-08,1878.150024,1901.199951,1851.349976,1894.000000,1894.000000,249646
2022-12-09,1887.599976,1909.750000,1868.000000,1883.099976,1883.099976,218719
2022-12-12,1882.000000,1911.000000,1866.650024,1889.500000,1889.500000,400740
2022-12-13,1887.000000,1905.000000,1881.250000,1895.099976,1895.099976,297680
2022-12-14,1904.000000,1904.000000,1859.199951,1875.349976,1875.349976,333626
2022-12-15,1878.000000,1882.849976,1802.000000,1810.099976,1810.099976,599825
2022-12-16,1818.000000,1837.000000,1801.250000,1830.550049,1830.550049,899926
2022-12-19,1848.000000,1850.099976,1810.599976,1845.650024,1845.650024,460542
2022-12-20,1852.000000,1852.000000,1797.099976,1813.849976,1813.849976,341468
2022-12-21,1821.000000,1832.150024,1725.099976,1731.449951,1731.449951,678311
2022-12-22,1730.000000,1759.400024,1712.000000,1726.949951,1726.949951,754595
2022-12-23,1710.000000,1716.000000,1617.349976,1630.650024,1630.650024,832447
2022-12-26,1625.000000,1682.400024,1607.900024,1671.800049,1671.800049,628951
2022-12-27,1676.349976,1733.250000,1676.349976,1727.849976,1727.849976,651732
2022-12-28,1725.000000,1731.849976,1710.199951,1716.849976,1716.849976,434449
2022-12-29,1700.000000,1710.000000,1662.949951,1704.550049,1704.550049,516209
2022-12-30,1709.949951,1732.000000,1697.550049,1720.150024,1720.150024,227031
2023-01-02,1728.800049,1742.000000,1710.000000,1726.400024,1726.400024,224713
2023-01-03,1730.949951,1738.000000,1711.000000,1714.400024,1714.400024,118650
2023-01-04,1760.000000,1771.400024,1692.099976,1703.550049,1703.550049,914829
2023-01-05,1713.000000,1716.000000,1665.050049,1676.750000,1676.750000,418733
2023-01-06,1674.000000,1681.699951,1616.000000,1629.150024,1629.150024,580588
2023-01-09,1642.000000,1681.949951,1629.699951,1664.349976,1664.349976,1165874
2023-01-10,1660.000000,1689.000000,1660.000000,1670.099976,1670.099976,483366
2023-01-11,1670.000000,1714.000000,1653.550049,1703.250000,1703.250000,708593
2023-01-12,1711.800049,1765.949951,1692.150024,1753.349976,1753.349976,1457530
2023-01-13,1757.949951,1768.900024,1729.050049,1754.000000,1754.000000,825000
2023-01-16,1753.050049,1762.300049,1663.800049,1684.050049,1684.050049,1005567
2023-01-17,1678.150024,1699.949951,1658.000000,1672.500000,1672.500000,409519
2023-01-18,1675.250000,1685.599976,1654.199951,1669.650024,1669.650024,633495
2023-01-19,1669.849976,1684.750000,1646.050049,1677.900024,1677.900024,697321
2023-01-20,1710.000000,1714.250000,1591.900024,1610.900024,1610.900024,2280450
2023-01-23,1615.099976,1645.000000,1592.000000,1622.949951,1622.949951,949377
2023-01-24,1631.099976,1685.000000,1620.650024,1681.949951,1681.949951,1070273
2023-01-25,1685.000000,1685.000000,1627.099976,1664.300049,1664.300049,1108699
2023-01-27,1676.849976,1755.500000,1669.550049,1739.800049,1739.800049,1150354
2023-01-30,1740.000000,1740.000000,1631.300049,1691.500000,1691.500000,1173929
2023-01-31,1688.050049,1710.650024,1665.349976,1697.599976,1697.599976,631620
2023-02-01,1700.099976,1725.000000,1641.000000,1657.900024,1657.900024,416273
2023-02-02,1664.000000,1697.349976,1642.150024,1680.150024,1680.150024,241082
2023-02-03,1680.150024,1718.550049,1680.150024,1691.949951,1691.949951,372284
2023-02-06,1689.050049,1711.199951,1675.000000,1682.500000,1682.500000,229189
2023-02-07,1687.000000,1705.000000,1675.000000,1681.000000,1681.000000,394151
2023-02-08,1682.000000,1702.900024,1679.000000,1691.550049,1691.550049,298880
2023-02-09,1690.050049,1692.750000,1659.949951,1683.500000,1683.500000,182524
2023-02-10,1680.000000,1716.300049,1680.000000,1698.750000,1698.750000,558715
2023-02-13,1700.099976,1713.800049,1680.500000,1686.750000,1686.750000,415724
2023-02-14,1689.000000,1702.000000,1656.500000,1695.050049,1695.050049,313716
2023-02-15,1692.000000,1726.550049,1691.449951,1713.000000,1713.000000,376742
2023-02-16,1720.099976,1721.949951,1705.000000,1711.050049,1711.050049,192720
2023-02-17,1695.250000,1714.000000,1645.900024,1655.400024,1655.400024,259075
2023-02-20,1662.699951,1694.150024,1654.349976,1658.599976,1658.599976,311132
2023-02-21,1665.449951,1687.949951,1641.000000,1654.349976,1654.349976,397282
2023-02-22,1656.349976,1659.949951,1620.000000,1623.400024,1623.400024,299210
2023-02-23,1631.550049,1638.849976,1593.599976,1600.349976,1600.349976,372437
2023-02-24,1608.400024,1631.949951,1592.650024,1597.699951,1597.699951,583620
2023-02-27,1600.000000,1601.849976,1518.000000,1529.349976,1529.349976,1006087
2023-02-28,1528.000000,1528.849976,1501.650024,1518.199951,1518.199951,764471
2023-03-01,1515.000000,1546.400024,1485.500000,1535.250000,1535.250000,1213624
2023-03-02,1535.050049,1562.150024,1534.650024,1542.300049,1542.300049,378843
2023-03-03,1550.050049,1562.000000,1545.000000,1553.599976,1553.599976,325275
2023-03-06,1568.250000,1587.650024,1562.400024,1579.300049,1579.300049,311578
2023-03-08,1579.300049,1585.650024,1563.099976,1567.300049,1567.300049,170181
2023-03-09,1575.150024,1575.150024,1535.750000,1541.449951,1541.449951,373122
2023-03-10,1539.800049,1539.800049,1497.050049,1519.050049,1519.050049,279845
2023-03-13,1525.099976,1525.099976,1483.000000,1497.050049,1497.050049,461430
2023-03-14,1504.949951,1535.750000,1494.800049,1527.849976,1527.849976,428843
2023-03-15,1552.150024,1575.000000,1538.000000,1547.050049,1547.050049,649405
2023-03-16,1546.900024,1595.199951,1540.050049,1588.150024,1588.150024,417049
2023-03-17,1597.000000,1597.000000,1557.050049,1575.449951,1575.449951,411062
2023-03-20,1500.099976,1581.900024,1500.099976,1546.050049,1546.050049,791764
2023-03-21,1566.000000,1585.000000,1558.750000,1570.199951,1570.199951,497876
2023-03-22,1570.000000,1575.699951,1536.000000,1545.000000,1545.000000,212294
2023-03-23,1549.000000,1559.949951,1531.199951,1548.449951,1548.449951,318030
2023-03-24,1552.000000,1554.750000,1500.000000,1506.150024,1506.150024,330586
2023-03-27,1515.000000,1522.150024,1493.250000,1506.599976,1506.599976,188098
2023-03-28,1507.000000,1514.699951,1471.000000,1495.250000,1495.250000,515860
2023-03-29,1500.949951,1523.500000,1490.000000,1516.449951,1516.449951,459704
2023-03-31,1524.849976,1555.000000,1524.349976,1534.000000,1534.000000,610495
2023-04-03,1542.050049,1543.650024,1504.000000,1514.050049,1514.050049,529013
2023-04-05,1514.000000,1520.900024,1502.750000,1513.699951,1513.699951,563910
2023-04-06,1515.900024,1534.949951,1505.150024,1529.900024,1529.900024,350202
2023-04-10,1534.949951,1551.750000,1522.699951,1549.800049,1549.800049,153553
2023-04-11,1555.000000,1561.699951,1541.900024,1557.300049,1557.300049,185692
2023-04-12,1560.000000,1570.000000,1536.099976,1538.500000,1538.500000,260581
2023-04-13,1543.949951,1549.449951,1520.250000,1530.300049,1530.300049,204380
2023-04-17,1531.199951,1535.599976,1513.000000,1529.800049,1529.800049,270864
2023-04-18,1534.750000,1551.400024,1522.000000,1547.250000,1547.250000,477347
2023-04-19,1562.000000,1562.000000,1495.050049,1501.199951,1501.199951,929406
2023-04-20,1510.500000,1512.000000,1482.449951,1508.699951,1508.699951,540536
2023-04-21,1515.000000,1521.000000,1482.000000,1498.800049,1498.800049,1161378
2023-04-24,1508.750000,1508.750000,1465.250000,1477.699951,1477.699951,589163
2023-04-25,1480.000000,1488.800049,1458.099976,1478.599976,1478.599976,428529
2023-04-26,1478.000000,1478.000000,1438.099976,1449.650024,1449.650024,809500
2023-04-27,1444.650024,1465.000000,1430.550049,1458.800049,1458.800049,697360
2023-04-28,1468.000000,1476.150024,1454.000000,1463.150024,1463.150024,638951
2023-05-02,1460.550049,1485.000000,1449.150024,1480.599976,1480.599976,1057803
2023-05-03,1484.949951,1493.599976,1468.599976,1484.800049,1484.800049,822832
2023-05-04,1484.000000,1495.300049,1478.000000,1483.199951,1483.199951,302756
2023-05-05,1487.800049,1487.800049,1444.000000,1448.900024,1448.900024,505438
2023-05-08,1456.300049,1462.449951,1435.550049,1449.250000,1449.250000,564399
2023-05-09,1450.000000,1460.000000,1445.650024,1450.699951,1450.699951,329067
2023-05-10,1452.000000,1457.449951,1441.349976,1446.300049,1446.300049,181698
2023-05-11,1455.000000,1465.000000,1448.250000,1454.050049,1454.050049,412633
2023-05-12,1455.000000,1457.949951,1441.000000,1447.099976,1447.099976,178574
2023-05-15,1449.949951,1473.900024,1416.300049,1465.050049,1465.050049,724042
2023-05-16,1443.000000,1447.949951,1403.400024,1435.150024,1435.150024,2049045
2023-05-17,1435.000000,1443.449951,1336.400024,1366.599976,1366.599976,2353752
2023-05-18,null,null,null,null,null,null
2023-05-19,1384.949951,1384.949951,1365.000000,1372.599976,1372.599976,189521
2023-05-22,1371.550049,1371.550049,1347.000000,1348.000000,1348.000000,486737
2023-05-23,1349.550049,1365.050049,1341.500000,1349.900024,1349.900024,695683
2023-05-24,1350.000000,1369.949951,1346.800049,1365.550049,1365.550049,503323
2023-05-25,1369.949951,1369.949951,1356.000000,1361.300049,1361.300049,201762
2023-05-26,1352.550049,1407.500000,1352.550049,1404.449951,1404.449951,782615
2023-05-29,null,null,null,null,null,null
2023-05-30,1398.000000,1420.000000,1393.000000,1415.800049,1415.800049,378678
2023-05-31,1415.800049,1421.949951,1408.000000,1415.349976,1415.349976,393786
2023-06-01,1422.000000,1424.849976,1411.949951,1416.199951,1416.199951,246275
2023-06-02,1416.250000,1420.300049,1395.849976,1399.900024,1399.900024,387978
2023-06-05,1408.050049,1443.500000,1408.050049,1430.699951,1430.699951,907532
2023-06-06,1435.000000,1451.000000,1426.900024,1449.050049,1449.050049,446228
2023-06-07,1451.000000,1458.500000,1440.599976,1442.949951,1442.949951,314283
2023-06-08,1444.500000,1445.250000,1424.000000,1429.500000,1429.500000,197707
2023-06-09,1430.000000,1436.500000,1407.000000,1414.349976,1414.349976,334934
2023-06-12,1430.949951,1447.449951,1416.750000,1441.250000,1441.250000,603346
2023-06-13,1455.949951,1465.000000,1441.000000,1446.949951,1446.949951,328543
2023-06-14,1457.000000,1463.150024,1445.800049,1456.849976,1456.849976,349079
2023-06-15,1470.000000,1509.000000,1465.500000,1498.800049,1498.800049,1315471
2023-06-16,1509.949951,1516.800049,1445.000000,1450.949951,1450.949951,1121757
2023-06-19,1452.000000,1455.900024,1414.599976,1422.949951,1422.949951,732131
2023-06-20,1422.900024,1430.699951,1391.050049,1401.599976,1401.599976,729427
2023-06-21,1402.000000,1409.099976,1380.900024,1388.250000,1388.250000,712574
2023-06-22,1391.650024,1395.250000,1378.000000,1381.500000,1381.500000,329851
2023-06-23,1383.900024,1390.349976,1366.599976,1381.699951,1381.699951,366721
2023-06-26,1390.699951,1390.949951,1368.699951,1374.949951,1374.949951,512503
2023-06-27,1376.500000,1389.300049,1373.050049,1376.250000,1376.250000,348710
2023-06-28,1380.050049,1399.000000,1376.650024,1379.900024,1379.900024,474872
2023-06-30,1392.949951,1394.650024,1370.000000,1373.449951,1373.449951,466839
2023-07-03,null,null,null,null,null,null
2023-07-04,null,null,null,null,null,null
2023-07-05,null,null,null,null,null,null
2023-07-06,null,null,null,null,null,null
2023-07-07,1370.000000,1445.000000,1370.000000,1439.849976,1439.849976,2711798
